image_name,object_id,category_id,object_area,image_area,object_area_percentage,background_removed
000000407943.jpg,1,1,24591,273280,8.998463114754099,False
000000391144.jpg,2,22,25471,273280,9.320477166276346,False
000000006763.jpg,4,67,9590,187500,5.1146666666666665,False
000000391144.jpg,3,22,33607,273280,12.29764344262295,False
000000181969.jpg,0,18,276541,366720,75.40930410122164,False
000000391144.jpg,4,22,8421,273280,3.0814549180327866,False
000000262938.jpg,0,18,9786,307200,3.1855468749999996,False
000000181969.jpg,1,63,55697,366720,15.187881762652705,False
000000151962.jpg,1,3,124639,306560,40.65729384133612,False
000000262938.jpg,1,18,14494,307200,4.718098958333333,False
000000364166.jpg,1,24,45131,187500,24.069866666666666,False
000000262938.jpg,2,18,45730,307200,14.886067708333334,False
000000350488.jpg,0,24,38056,273280,13.925644028103045,False
000000262938.jpg,3,18,48147,307200,15.6728515625,False
000000308793.jpg,0,1,6810,307200,2.216796875,False
000000262938.jpg,4,84,109192,307200,35.544270833333336,False
000000561889.jpg,1,56,10421,307200,3.3922526041666665,False
000000051309.jpg,3,19,31718,230400,13.766493055555557,False
000000003501.jpg,0,56,12629,374544,3.371833482848477,False
000000003501.jpg,1,56,19122,374544,5.105408176342433,False
000000213255.jpg,3,3,9915,307200,3.2275390624999996,False
000000029675.jpg,0,67,73789,305920,24.120358263598327,False
000000213255.jpg,26,1,83486,307200,27.176432291666668,False
000000458325.jpg,13,3,10615,273280,3.8842944964871196,False
000000312489.jpg,0,1,8027,166500,4.8210210210210205,False
000000395903.jpg,0,1,6547,230400,2.841579861111111,False
000000458325.jpg,14,3,10481,273280,3.8352605386416863,False
000000521509.jpg,0,65,23283,273280,8.519833138173302,False
000000121673.jpg,1,42,9076,187500,4.840533333333333,False
000000395903.jpg,1,42,5820,230400,2.5260416666666665,False
000000458325.jpg,15,3,6084,273280,2.226288056206089,False
000000180878.jpg,0,77,7370,273280,2.696867681498829,False
000000029675.jpg,3,58,60168,305920,19.667887029288703,False
000000464358.jpg,1,62,7471,273280,2.7338261124121783,False
000000458325.jpg,18,3,14424,273280,5.278103044496487,False
000000180878.jpg,1,61,9324,273280,3.4118852459016393,False
000000458325.jpg,19,3,12564,273280,4.59748243559719,False
000000180878.jpg,2,61,74264,273280,27.175058548009368,False
000000312552.jpg,1,1,45535,120000,37.94583333333333,False
000000180878.jpg,3,3,9135,273280,3.3427254098360657,False
000000460333.jpg,0,65,16862,307200,5.488932291666666,False
000000436315.jpg,0,59,114313,305920,37.36695868200837,False
000000460333.jpg,1,62,27349,307200,8.902669270833332,False
000000509699.jpg,0,72,8931,281600,3.1715198863636362,False
000000270474.jpg,0,1,30943,187500,16.502933333333335,False
000000024144.jpg,0,59,166461,307200,54.1865234375,False
000000489764.jpg,0,1,165749,344320,48.13806923791822,False
000000270474.jpg,1,39,3847,187500,2.051733333333333,False
000000509699.jpg,5,62,32705,281600,11.613991477272727,False
000000132329.jpg,0,44,7740,272640,2.8389084507042255,False
000000025424.jpg,2,1,34185,273280,12.509148126463701,False
000000269121.jpg,0,1,43625,307200,14.200846354166666,False
000000132329.jpg,1,44,7752,272640,2.8433098591549295,False
000000125129.jpg,1,62,11855,166500,7.12012012012012,False
000000553669.jpg,2,1,26028,307200,8.47265625,False
000000132329.jpg,2,44,8220,272640,3.0149647887323945,False
000000553669.jpg,5,15,24081,307200,7.8388671875,False
000000125129.jpg,2,62,5842,166500,3.508708708708709,False
000000292488.jpg,1,1,88729,272640,32.5443808685446,False
000000132329.jpg,4,82,250281,272640,91.79907570422536,False
000000351331.jpg,1,59,135688,307200,44.169270833333336,False
000000125129.jpg,4,67,30956,166500,18.592192192192194,False
000000335081.jpg,1,88,22378,273280,8.188670960187354,False
000000351331.jpg,2,67,102468,307200,33.35546875,False
000000335081.jpg,2,16,17041,273280,6.2357289227166275,False
000000398652.jpg,1,64,6699,273280,2.4513319672131146,False
000000269866.jpg,0,78,112145,273280,41.036665690866506,False
000000125129.jpg,6,1,13233,166500,7.947747747747748,False
000000335081.jpg,3,88,16357,273280,5.9854361826697895,False
000000498463.jpg,0,82,124226,307200,40.438151041666664,False
000000398652.jpg,5,64,6685,273280,2.4462090163934427,False
000000459272.jpg,1,1,151749,307200,49.3974609375,False
000000398652.jpg,10,67,47437,273280,17.35838700234192,False
000000459272.jpg,6,1,13922,307200,4.531901041666667,False
000000125129.jpg,9,84,3666,166500,2.201801801801802,False
000000292060.jpg,0,82,8211,273920,2.9975905373831777,False
000000040471.jpg,18,79,16302,273280,5.965310304449649,False
000000446574.jpg,1,70,37418,273920,13.660192757009346,False
000000361621.jpg,1,81,43685,273280,15.98543618266979,False
000000084241.jpg,6,56,6781,253440,2.6755839646464645,False
000000144003.jpg,0,82,13647,187500,7.2784,False
000000185802.jpg,1,62,29748,307200,9.68359375,False
000000346703.jpg,0,1,77978,352000,22.15284090909091,False
000000365207.jpg,1,3,21230,376320,5.641475340136055,False
000000084241.jpg,8,79,17821,253440,7.031644570707071,False
000000529966.jpg,0,51,16150,269440,5.993913301662708,False
000000144003.jpg,1,1,26512,187500,14.139733333333334,False
000000185802.jpg,2,62,13446,307200,4.376953125,False
000000346703.jpg,1,1,27748,352000,7.882954545454545,False
000000480122.jpg,5,67,83140,409600,20.2978515625,False
000000084241.jpg,10,67,6105,253440,2.408854166666667,False
000000185802.jpg,3,52,27675,307200,9.0087890625,False
000000480122.jpg,14,82,8271,409600,2.019287109375,False
000000084241.jpg,12,51,15203,253440,5.998658459595959,False
000000346703.jpg,3,1,26423,352000,7.506534090909091,False
000000050896.jpg,0,51,231454,409600,56.50732421875,False
000000529966.jpg,9,55,25213,269440,9.357556413301662,False
000000463199.jpg,0,1,58852,307200,19.157552083333336,False
000000346703.jpg,9,61,8502,352000,2.415340909090909,False
000000050896.jpg,1,55,16269,409600,3.971923828125,False
000000144003.jpg,5,1,6761,187500,3.605866666666667,False
000000463199.jpg,1,1,13983,307200,4.5517578125,False
000000050896.jpg,2,55,9051,409600,2.209716796875,False
000000286849.jpg,0,25,7701,166500,4.6252252252252255,False
000000463199.jpg,2,1,44642,307200,14.531901041666668,False
000000050896.jpg,3,55,12628,409600,3.0830078125,False
000000527960.jpg,0,15,30363,273280,11.11058255269321,False
000000286849.jpg,1,25,10100,166500,6.066066066066067,False
000000144003.jpg,10,1,7456,187500,3.9765333333333333,False
000000449909.jpg,1,25,25783,273280,9.434645784543326,False
000000373705.jpg,0,1,6747,273280,2.468896370023419,False
000000463199.jpg,3,1,60567,307200,19.7158203125,False
000000050896.jpg,4,55,14187,409600,3.463623046875,False
000000286849.jpg,2,25,3397,166500,2.0402402402402404,False
000000144003.jpg,11,62,9538,187500,5.0869333333333335,False
000000373705.jpg,6,11,27518,273280,10.069525761124122,False
000000463199.jpg,4,1,13654,307200,4.444661458333334,False
000000050896.jpg,6,55,19139,409600,4.672607421875,False
000000286849.jpg,3,25,7620,166500,4.576576576576576,False
000000548780.jpg,2,1,21021,273280,7.6921106557377055,False
000000144003.jpg,12,67,33855,187500,18.056,False
000000548780.jpg,3,1,18988,273280,6.948185011709603,False
0000000050896.jpg,7,55,14834,409600,3.62158203125,False
000000293071.jpg,2,11,11312,167500,6.753432835820895,False
000000463199.jpg,9,6,84109,307200,27.379231770833336,False
000000222235.jpg,1,17,36038,273280,13.187207259953162,False
000000548780.jpg,5,1,12510,273280,4.577722482435597,False
000000050896.jpg,9,55,12651,409600,3.088623046875,False
000000548780.jpg,6,1,12516,273280,4.579918032786885,False
000000509008.jpg,0,6,131106,277760,47.201180875576036,False
000000548780.jpg,8,15,32883,273280,12.032713700234192,False
000000157098.jpg,2,25,4195,166500,2.5195195195195197,False
000000270297.jpg,2,7,11794,273280,4.315720140515222,False
000000137727.jpg,0,7,52052,229760,22.654944289693592,False
000000275791.jpg,1,9,8246,273280,3.0174180327868854,False
000000275791.jpg,2,9,9670,273280,3.5384953161592505,False
000000344816.jpg,0,7,54265,273280,19.856923302107727,False
000000130566.jpg,0,7,33147,273280,12.129317915690867,False
000000577976.jpg,2,8,8877,273920,3.240727219626168,False
000000256195.jpg,0,7,114837,273280,42.02173594847775,False
000000193162.jpg,3,21,19012,273920,6.940712616822429,False
000000219440.jpg,1,21,53193,272640,19.510343309859156,False
000000580418.jpg,0,21,19107,273920,6.975394275700935,False
000000219440.jpg,2,21,53369,272640,19.574897300469484,False
000000275791.jpg,6,9,21468,273280,7.855679156908665,False
000000580418.jpg,1,21,43696,273920,15.952102803738319,False
000000316015.jpg,0,72,24347,200000,12.173499999999999,False
000000357941.jpg,0,72,46232,187500,24.657066666666665,False
000000219440.jpg,3,21,13608,272640,4.991197183098592,False
000000357941.jpg,1,17,11082,187500,5.9104,False
000000316015.jpg,3,76,13348,200000,6.6739999999999995,False
000000001675.jpg,0,17,144618,307200,47.076171875,False
000000503823.jpg,1,9,14915,166500,8.957957957957959,False
000000004795.jpg,1,73,37903,307200,12.338216145833334,False
000000312213.jpg,0,17,101624,307200,33.080729166666664,False
000000001675.jpg,1,76,45345,307200,14.7607421875,False
000000172877.jpg,0,63,25077,307200,8.1630859375,False
000000312213.jpg,1,73,139820,307200,45.514322916666664,False
000000004795.jpg,2,72,148128,307200,48.21875,False
000000172877.jpg,1,63,18740,307200,6.100260416666667,False
000000310862.jpg,0,32,13721,374544,3.663388013157333,False
000000172877.jpg,3,1,96614,307200,31.449869791666668,False
000000310862.jpg,1,1,210844,374544,56.29351958648383,False
000000039769.jpg,5,17,60347,307200,19.644205729166668,False
000000383921.jpg,0,22,20148,307200,6.55859375,False
000000383921.jpg,1,22,15204,307200,4.94921875,False
000000420230.jpg,0,22,160926,273280,58.886855971896956,False
000000451090.jpg,0,9,26501,278400,9.51903735632184,False
000000294855.jpg,1,33,37271,187500,19.877866666666666,False
000000057027.jpg,0,22,135395,272640,49.660724765258216,False
000000437351.jpg,0,1,54667,199500,27.402005012531326,False
000000477288.jpg,2,28,7017,307200,2.2841796875,False
000000057027.jpg,1,22,22754,272640,8.345803990610328,False
000000400815.jpg,0,1,52696,273280,19.2827868852459,False
000000251572.jpg,0,18,76728,272640,28.14260563380282,False
000000477288.jpg,3,28,6187,307200,2.0139973958333335,False
000000057027.jpg,2,22,18154,272640,6.658597417840376,False
000000383921.jpg,6,22,25672,307200,8.356770833333334,False
000000400815.jpg,1,33,18326,273280,6.705942622950819,False
000000477288.jpg,5,28,8069,307200,2.626627604166667,False
000000437351.jpg,2,33,15818,199500,7.928822055137845,False
000000057027.jpg,3,22,10879,272640,3.990243544600939,False
000000405972.jpg,2,22,10042,272640,3.683245305164319,False
000000153229.jpg,0,1,16874,292480,5.769283369803063,False
000000477288.jpg,6,1,41461,307200,13.496419270833334,False
000000437351.jpg,3,33,20164,199500,10.107268170426064,False
000000251572.jpg,2,1,116563,272640,42.75344776995305,False
000000153229.jpg,2,1,15410,292480,5.268736323851204,False
000000194506.jpg,0,23,8282,318720,2.598519076305221,False
000000153229.jpg,3,1,17123,292480,5.854417396061269,False
000000025057.jpg,3,1,30392,273280,11.1211943793911,False
000000477288.jpg,8,1,15217,307200,4.953450520833334,False
000000194506.jpg,1,23,17658,318720,5.540286144578313,False
000000153229.jpg,4,1,6205,292480,2.1215125820568925,False
000000189078.jpg,0,52,6535,167000,3.9131736526946104,False
000000477288.jpg,9,1,38146,307200,12.417317708333334,False
000000482800.jpg,1,1,12427,292480,4.248837527352298,False
000000189078.jpg,2,52,4686,167000,2.8059880239520956,False
000000113354.jpg,1,24,6164,307200,2.0065104166666665,False
000000482800.jpg,2,1,6469,292480,2.2117751641137855,False
000000194940.jpg,0,51,16082,187500,8.577066666666667,False
000000127494.jpg,0,50,4152,166500,2.493693693693694,False
000000113354.jpg,2,24,16547,307200,5.386393229166667,False
000000194940.jpg,1,51,17780,187500,9.482666666666667,False
000000189078.jpg,4,55,8112,167000,4.85748502994012,False
000000290833.jpg,1,24,30312,273280,11.09192037470726,False
000000463283.jpg,0,47,135935,374544,36.293466188218204,False
000000194940.jpg,2,51,13783,187500,7.350933333333333,False
000000463283.jpg,1,55,58529,374544,15.626735443632791,False
000000304180.jpg,0,1,15577,267520,5.822742224880383,False
000000562197.jpg,0,56,67871,409600,16.570068359375,False
000000452784.jpg,0,1,64754,307200,21.078776041666668,False
000000304180.jpg,1,1,24330,267520,9.094647129186603,False
000000061658.jpg,0,56,9031,307200,2.939778645833333,False
000000452784.jpg,1,51,33576,307200,10.9296875,False
000000304180.jpg,2,1,12301,267520,4.598160885167464,False
000000463283.jpg,3,67,128714,374544,34.36552180785168,False
000000426203.jpg,0,1,12084,272640,4.432218309859155,False
000000452784.jpg,3,56,25486,307200,8.296223958333334,False
000000304180.jpg,4,1,6430,267520,2.4035586124401913,False
000000061658.jpg,2,56,6462,307200,2.103515625,False
000000330818.jpg,0,1,34049,272640,12.48862969483568,False
000000084492.jpg,3,15,9277,272640,3.4026555164319245,False
000000426203.jpg,6,15,8420,272640,3.0883215962441315,False
000000452784.jpg,4,56,67702,307200,22.038411458333336,False
000000061658.jpg,3,56,10314,307200,3.3574218750000004,False
000000330818.jpg,4,85,7192,272640,2.6379107981220655,False
000000374083.jpg,0,1,41703,272640,15.29599471830986,False
000000452784.jpg,5,81,20234,307200,6.586588541666667,False
000000330818.jpg,5,44,8271,272640,3.0336707746478875,False
000000095707.jpg,1,51,17585,230400,7.632378472222221,False
000000328117.jpg,3,60,6820,307200,2.2200520833333335,False
000000374083.jpg,1,1,63339,272640,23.23173415492958,False
000000061658.jpg,5,56,10577,307200,3.443033854166667,False
000000245311.jpg,0,1,36643,374544,9.783363236362083,False
000000463842.jpg,0,65,41440,307200,13.489583333333332,False
000000330818.jpg,8,79,40426,272640,14.827611502347418,False
000000095707.jpg,2,51,7554,230400,3.278645833333333,False
000000328117.jpg,4,60,7723,307200,2.513997395833333,False
000000374083.jpg,3,61,21606,272640,7.924735915492957,False
000000010092.jpg,0,65,55758,272640,20.451144366197184,False
000000374083.jpg,4,61,7005,272640,2.5693221830985915,False
000000010092.jpg,2,67,8613,272640,3.1591109154929575,False
000000095707.jpg,4,61,11028,230400,4.786458333333334,False
000000245311.jpg,2,51,16764,374544,4.475842624631552,False
000000374083.jpg,6,67,13343,272640,4.89399941314554,False
000000095707.jpg,5,61,8027,230400,3.4839409722222223,False
000000061658.jpg,11,56,12896,307200,4.197916666666666,False
000000095707.jpg,6,61,10479,230400,4.548177083333333,False
000000410496.jpg,0,1,56595,273280,20.70952868852459,False
000000166165.jpg,0,1,36311,359040,10.113357843137255,False
000000357903.jpg,1,59,27211,307200,8.857747395833334,False
000000372466.jpg,1,74,23717,230400,10.293836805555557,False
000000395701.jpg,0,72,7651,307200,2.4905598958333335,False
000000570456.jpg,7,67,8516,307200,2.7721354166666665,False
000000372466.jpg,2,76,6721,230400,2.9171006944444446,False
000000125778.jpg,4,63,58541,307200,19.056315104166664,False
000000370375.jpg,0,39,8051,273280,2.9460626463700237,False
000000328430.jpg,3,1,16894,277120,6.09627598152425,False
000000348012.jpg,0,87,74019,273920,27.022123247663547,False
000000075393.jpg,1,48,13442,278400,4.82830459770115,False
000000370375.jpg,1,1,69292,273280,25.355679156908668,False
000000262682.jpg,3,79,10950,273280,4.006879391100703,False
000000507893.jpg,0,70,6453,273280,2.3613144028103044,False
000000075393.jpg,2,48,6086,278400,2.186063218390805,False
000000154718.jpg,0,70,49000,187500,26.13333333333333,False
000000173008.jpg,0,1,69480,307200,22.6171875,False
000000180792.jpg,0,70,15709,187500,8.378133333333333,False
000000479126.jpg,0,62,6171,273280,2.258123536299766,False
000000504074.jpg,2,62,6594,273280,2.4129098360655736,False
000000227044.jpg,2,81,56974,307200,18.546223958333332,False
000000445846.jpg,0,82,19251,273280,7.044423302107729,False
000000479126.jpg,2,62,12322,273280,4.508928571428571,False
000000332901.jpg,0,20,40827,252800,16.14992088607595,False
000000490936.jpg,27,4,26110,307200,8.499348958333334,False
000000197870.jpg,2,15,41863,272000,15.390808823529412,False
000000490936.jpg,30,4,94107,307200,30.6337890625,False
000000525600.jpg,1,25,5453,208640,2.613592791411043,False
000000479126.jpg,4,73,7411,273280,2.7118706088992974,False
000000504074.jpg,7,62,12773,273280,4.673960772833723,False
000000525600.jpg,5,25,4367,208640,2.093078987730061,False
000000504074.jpg,8,1,42464,273280,15.53864168618267,False
000000347544.jpg,0,6,94575,307200,30.7861328125,False
000000528524.jpg,1,20,14859,307200,4.8369140625,False
000000240049.jpg,0,1,57503,272640,21.091182511737088,False
000000090208.jpg,0,6,94696,274560,34.49009324009324,False
000000255718.jpg,0,11,104734,307200,34.093098958333336,False
000000542776.jpg,1,65,46741,272640,17.143852699530516,False
000000090208.jpg,1,6,30618,274560,11.151660839160838,False
000000268000.jpg,0,7,5248,230400,2.2777777777777777,False
000000117525.jpg,0,18,18333,250000,7.3332,False
000000240049.jpg,3,1,19685,272640,7.220143779342723,False
000000090208.jpg,2,6,6724,274560,2.449009324009324,False
000000117525.jpg,1,1,86183,250000,34.4732,False
000000159684.jpg,0,7,78083,248320,31.444507087628864,False
000000542776.jpg,3,84,59123,272640,21.68537265258216,False
000000049060.jpg,0,7,99488,263040,37.82238442822384,False
000000146825.jpg,0,7,83955,197760,42.452973300970875,False
000000494634.jpg,0,17,103399,307200,33.658528645833336,False
000000463647.jpg,0,8,17763,307200,5.7822265625,False
000000494634.jpg,2,73,49097,307200,15.982096354166666,False
000000328683.jpg,0,14,19701,307200,6.4130859375,False
000000459396.jpg,1,21,7906,374544,2.1108334401298645,False
000000328683.jpg,1,64,7756,307200,2.524739583333333,False
000000378139.jpg,0,9,19737,273280,7.222262880562061,False
000000421757.jpg,0,9,19511,307200,6.351236979166666,False
000000367195.jpg,0,18,16413,156000,10.521153846153847,False
000000041635.jpg,2,21,19041,307200,6.1982421875,False
000000370478.jpg,0,65,24505,307200,7.976888020833334,False
000000367195.jpg,1,63,24494,156000,15.70128205128205,False
000000180487.jpg,1,1,48729,273280,17.83116217798595,False
000000367195.jpg,2,1,3926,156000,2.5166666666666666,False
000000370478.jpg,1,73,14209,307200,4.625325520833334,False
000000041635.jpg,3,21,21191,307200,6.898111979166667,False
000000180487.jpg,2,1,12702,273280,4.647980093676815,False
000000377368.jpg,0,1,14705,307840,4.77683212058212,False
000000149568.jpg,0,18,62164,351360,17.692395264116577,False
000000370478.jpg,6,27,22033,307200,7.172200520833333,False
000000243075.jpg,0,23,139039,366720,37.914212478184986,False
000000180487.jpg,5,67,20423,273280,7.473287470725995,False
000000149568.jpg,2,1,33295,351360,9.476035974499089,False
000000370478.jpg,7,33,22355,307200,7.277018229166667,False
000000377368.jpg,2,61,48350,307840,15.70621101871102,False
000000562561.jpg,1,18,20669,307200,6.728190104166666,False
000000377368.jpg,6,15,74232,307840,24.113825363825363,False
000000064499.jpg,0,24,53973,307200,17.5693359375,False
000000377368.jpg,7,67,62358,307840,20.25662681912682,False
000000500478.jpg,2,1,35537,210560,16.877374620060788,False
000000064499.jpg,1,24,15003,307200,4.8837890625,False
000000201676.jpg,0,24,32463,307200,10.5673828125,False
000000427655.jpg,1,1,6177,273280,2.260319086651054,False
000000191614.jpg,0,19,15969,374544,4.26358451877483,False
000000434297.jpg,2,57,9634,307200,3.1360677083333335,False
000000201676.jpg,1,24,18073,307200,5.883138020833333,False
000000269113.jpg,1,18,6591,292480,2.253487417943107,False
000000434297.jpg,3,54,57699,307200,18.7822265625,False
000000269113.jpg,3,18,10922,292480,3.7342724288840263,False
000000090891.jpg,0,1,18238,275840,6.611803944315545,False
000000350388.jpg,0,51,294939,307200,96.0087890625,False
000000019221.jpg,0,1,32287,305920,10.554066422594142,False
000000090891.jpg,1,1,15049,275840,5.455698955916474,False
000000019221.jpg,1,56,63268,305920,20.681223849372383,False
000000065350.jpg,0,1,21026,273280,7.693940281030446,False
000000090891.jpg,2,1,12389,275840,4.49137180974478,False
000000473406.jpg,2,1,63670,307200,20.725911458333332,False
000000501005.jpg,4,1,9060,253440,3.5748106060606064,False
000000065350.jpg,1,1,16282,273280,5.957991803278689,False
000000473406.jpg,6,53,7706,307200,2.508463541666667,False
000000090891.jpg,15,1,8454,275840,3.0648201856148494,False
000000148662.jpg,0,58,12165,307200,3.9599609374999996,False
000000065350.jpg,2,3,9778,273280,3.5780152224824358,False
000000255912.jpg,0,54,41041,229760,17.862552228412255,False
000000090891.jpg,16,1,22460,275840,8.142401392111369,False
000000065350.jpg,7,1,9911,273280,3.626683255269321,False
000000175535.jpg,0,54,31359,305920,10.250719142259413,False
000000041990.jpg,0,1,22964,307200,7.475260416666667,False
000000297427.jpg,0,1,21914,371200,5.903556034482758,False
000000255912.jpg,2,67,226560,229760,98.60724233983287,False
000000041990.jpg,1,1,24179,307200,7.870768229166666,False
000000065350.jpg,9,2,7858,273280,2.8754391100702574,False
000000297427.jpg,1,60,60008,371200,16.165948275862068,False
000000175535.jpg,3,67,298617,305920,97.61277458158996,False
000000162732.jpg,1,1,35229,273280,12.891173887587822,False
000000297427.jpg,2,1,9160,371200,2.4676724137931036,False
000000577864.jpg,1,1,50096,272640,18.374413145539904,False
000000175535.jpg,6,51,17520,305920,5.726987447698745,False
000000022935.jpg,0,37,15166,307200,4.936848958333333,False
000000162732.jpg,3,1,20005,273280,7.320330796252927,False
000000162732.jpg,4,1,33566,273280,12.282640515222482,False
000000209530.jpg,1,44,5682,273920,2.0743282710280373,False
000000162732.jpg,5,1,29983,273280,10.971531030444964,False
000000022935.jpg,2,1,66625,307200,21.687825520833336,False
000000209530.jpg,2,1,9339,273920,3.4093896028037385,False
000000565597.jpg,0,59,108970,305920,35.62042364016737,False
000000209530.jpg,14,1,35825,273920,13.078636098130842,False
000000345385.jpg,0,65,126951,307200,41.3251953125,False
000000209530.jpg,15,1,21397,273920,7.811404789719627,False
000000057232.jpg,5,39,7908,374544,2.111367422786108,False
000000345385.jpg,1,1,110434,307200,35.948567708333336,False
000000565597.jpg,3,59,13078,305920,4.274973849372385,False
000000057232.jpg,6,39,10258,374544,2.7387970438720153,False
000000345385.jpg,2,1,46756,307200,15.220052083333332,False
000000515828.jpg,7,1,19378,274560,7.057837995337995,False
000000429761.jpg,0,1,18403,273920,6.7183849299065415,False
000000057232.jpg,12,62,252016,374544,67.28608654790892,False
000000345252.jpg,4,1,86213,306560,28.122716597077247,False
000000569059.jpg,0,72,22257,307200,7.2451171875,False
000000429761.jpg,3,1,14715,273920,5.372006425233645,False
000000360393.jpg,2,51,7233,273280,2.6467359484777515,False
000000294783.jpg,1,65,16850,273920,6.151431074766355,False
000000568584.jpg,0,63,63867,272640,23.425396126760564,False
000000569059.jpg,1,62,9934,307200,3.2337239583333335,False
000000335658.jpg,0,74,13533,307200,4.4052734375,False
000000568584.jpg,2,62,34174,272640,12.534477699530516,False
000000580410.jpg,0,63,22680,273280,8.299180327868852,False
000000568710.jpg,1,63,29737,273280,10.881513466042154,False
000000335658.jpg,1,76,52976,307200,17.244791666666668,False
000000563267.jpg,7,67,10313,187500,5.500266666666667,False
000000568584.jpg,3,1,33725,272640,12.369791666666668,False
000000568710.jpg,2,1,14462,273280,5.292008196721311,False
000000116068.jpg,0,1,15383,187500,8.204266666666667,False
000000085911.jpg,0,38,18173,257920,7.045983250620347,False
000000116068.jpg,1,1,9427,187500,5.027733333333333,False
000000370270.jpg,0,1,47419,307200,15.435872395833334,False
000000462031.jpg,0,1,76543,287360,26.636623051224944,False
000000116068.jpg,3,1,15388,187500,8.206933333333332,False
000000370270.jpg,1,1,25306,307200,8.237630208333334,False
000000051610.jpg,0,65,32343,273280,11.835114168618267,False
000000357816.jpg,2,1,39277,227500,17.264615384615382,False
000000462031.jpg,1,1,7203,287360,2.5066119153674835,False
000000370270.jpg,5,1,10559,307200,3.4371744791666665,False
000000051610.jpg,1,1,42988,273280,15.730386416861828,False
000000462031.jpg,2,39,8222,287360,2.861219376391982,False
000000370270.jpg,6,37,9468,307200,3.08203125,False
000000051610.jpg,2,73,21641,273280,7.91898419203747,False
000000357816.jpg,6,3,12592,227500,5.534945054945055,False
000000042889.jpg,0,76,19572,187500,10.4384,False
000000223738.jpg,2,1,11067,405760,2.7274743690851735,False
000000182202.jpg,0,77,48341,246400,19.618912337662337,False
000000060449.jpg,0,67,7838,307200,2.5514322916666665,False
000000357816.jpg,8,28,5040,227500,2.215384615384615,False
000000027620.jpg,1,73,13345,307200,4.344075520833333,False
000000223738.jpg,5,1,15989,405760,3.9405067034700316,False
000000060449.jpg,1,73,16024,307200,5.216145833333333,False
000000457884.jpg,2,1,7260,293120,2.476801310043668,False
000000546475.jpg,1,1,114527,245120,46.72282963446475,False
000000506707.jpg,1,1,12693,273280,4.644686768149883,False
000000182202.jpg,2,76,23329,246400,9.467938311688313,False
000000563470.jpg,1,1,17259,273280,6.315500585480094,False
000000457884.jpg,9,1,13161,293120,4.489969978165939,False
000000546475.jpg,2,1,32350,245120,13.197617493472585,False
000000506707.jpg,2,1,6279,273280,2.2976434426229506,False
000000182202.jpg,3,67,73582,246400,29.862824675324674,False
000000228981.jpg,0,77,35305,307200,11.492513020833334,False
000000363188.jpg,3,1,29840,272000,10.970588235294118,False
000000316666.jpg,0,67,9034,307200,2.9407552083333335,False
000000506707.jpg,4,1,6291,273280,2.302034543325527,False
000000363188.jpg,4,1,54564,272000,20.06029411764706,False
000000506707.jpg,6,3,6124,273280,2.2409250585480094,False
000000363188.jpg,6,1,30873,272000,11.350367647058823,False
000000064084.jpg,0,44,6578,279040,2.357368119266055,False
000000506707.jpg,11,1,18790,273280,6.875731850117097,False
000000498747.jpg,4,1,42195,307200,13.7353515625,False
000000363188.jpg,7,1,10970,272000,4.033088235294118,False
000000450202.jpg,3,46,10472,187500,5.585066666666667,False
000000498747.jpg,7,1,6676,307200,2.1731770833333335,False
000000565045.jpg,0,1,6806,166500,4.087687687687688,False
000000064084.jpg,2,67,7720,279040,2.7666284403669725,False
000000445834.jpg,0,1,12711,273280,4.651273419203747,False
000000177489.jpg,1,62,15763,305920,5.152654288702929,False
000000450202.jpg,4,46,15701,187500,8.373866666666666,False
000000498747.jpg,8,1,39029,307200,12.704752604166666,False
000000491071.jpg,0,81,5620,264960,2.121074879227053,False
000000177489.jpg,3,67,15974,305920,5.221626569037657,False
000000030213.jpg,0,82,29243,287360,10.176433741648108,False
000000498747.jpg,9,1,25087,307200,8.166341145833334,False
000000452793.jpg,0,82,84794,273280,31.028249414519905,False
000000064084.jpg,8,51,21473,279040,7.6953125,False
000000030213.jpg,1,62,22717,287360,7.905414810690423,False
000000498747.jpg,10,1,13742,307200,4.473307291666666,False
000000064084.jpg,9,54,20056,279040,7.187499999999999,False
000000030213.jpg,6,79,12176,287360,4.237193763919822,False
000000481386.jpg,29,64,5670,273280,2.074795081967213,False
000000350122.jpg,1,6,19767,307200,6.4345703125,False
000000228942.jpg,0,3,8297,204160,4.063969435736677,False
000000064084.jpg,10,67,268006,279040,96.04572821100918,False
000000537812.jpg,0,70,47613,307200,15.4990234375,False
000000350122.jpg,6,1,6938,307200,2.2584635416666665,False
000000065485.jpg,1,3,165539,232960,71.05898008241758,False
000000537812.jpg,1,62,8399,307200,2.7340494791666665,False
000000350122.jpg,13,7,20803,307200,6.771809895833333,False
000000228942.jpg,16,7,54362,204160,26.62715517241379,False
000000064084.jpg,12,54,19233,279040,6.892560206422019,False
000000482100.jpg,3,70,18914,273280,6.921106557377049,False
000000084752.jpg,0,5,43818,273280,16.034104215456672,False
000000408112.jpg,1,5,7727,307200,2.515299479166667,False
000000453841.jpg,0,3,26829,169500,15.828318584070797,False
000000064084.jpg,15,54,15193,279040,5.444739105504587,False
000000155451.jpg,8,10,8967,307200,2.9189453125,False
000000453841.jpg,2,8,14157,169500,8.352212389380531,False
000000281693.jpg,2,5,14430,307840,4.6875,False
